Rank,Time,Name,Country,Date of Birth,Place,City,Date,Gender,Event
324,67:18,Yebrqual Melese,ETH,18.04.90,1,Lisboa,14.10.2018,Women,Half-marathon
324,67:18,Dorcas Tuitoek,KEN,31.01.98,4c1,Valencia,06.12.2020,Women,Half-marathon
324,67:18,Alemu Megertu,ETH,12.10.97,2,Jeddah,10.12.2022,Women,Half-marathon
324,67:18,Ruth Chepngetich,KEN,08.08.94,2,Istanbul,30.04.2023,Women,Half-marathon
324,67:18,Hawi Feysa,ETH,01.02.99,4,København,17.09.2023,Women,Half-marathon
331,67:19,Sonia O'Sullivan,IRL,28.11.69,1,Newcastle-South Shields,06.10.2002,Women,Half-marathon
332,67:20,Jess Piasecki,GBR,18.04.90,2,Santa Pola,23.01.2022,Women,Half-marathon
333,67:21,Aselefech Mergia,ETH,23.01.85,3,New Delhi,27.11.2011,Women,Half-marathon
333,67:21,Sharon Cherop,KEN,16.03.84,1,Philadelphia,16.09.2012,Women,Half-marathon
333,67:21,Ababel Yeshaneh,ETH,22.07.91,2,New Dehli,19.11.2017,Women,Half-marathon
333,67:21,Bekelech Gudeta,ETH,11.10.97,6,København,15.09.2019,Women,Half-marathon
333,67:21,Hawi Feysa,ETH,01.02.99,6,Manama,12.12.2021,Women,Half-marathon
333,67:21,Catherine Relin,KEN,10.05.02,6,Lisboa,12.03.2023,Women,Half-marathon
333,67:21,Helen Obiri,KEN,13.12.89,1,New York City,19.03.2023,Women,Half-marathon
340,67:22,Elana Meyer,RSA,10.10.66,1,Tokyo,24.01.1993,Women,Half-marathon
340,67:22,Aselefech Mergia,ETH,23.01.85,3,Ra's Al Khaymah,19.02.2010,Women,Half-marathon
340,67:22,Agnes Kiprop,KEN,14.12.79,2,Roma-Ostia Lido,26.02.2012,Women,Half-marathon
340,67:22,Nancy Kiprop,KEN,07.07.79,1,Ústí nad Labem,16.09.2017,Women,Half-marathon
340,67:22,Eunice Chumba,BRN,23.05.93,8,Ra's Al Khaymah,19.02.2022,Women,Half-marathon
340,67:22,Hiwot Gebrekidan,ETH,11.05.95,4,Newcastle,11.09.2022,Women,Half-marathon
340,67:22,Pauline Kamulu,KEN,16.04.95,1,Marugame,05.02.2023,Women,Half-marathon
340,67:22,Veronica Maina,KEN,08.08.89,2,Warszawa,26.03.2023,Women,Half-marathon
348,67:23,Margaret Okayo,KEN,30.05.76,1,Udine,28.09.2003,Women,Half-marathon
348,67:23,Eunice Jepkirui,KEN,20.05.84,1,Amsterdam,21.10.2012,Women,Half-marathon
348,67:23,Lucy Cheruiyot,KEN,04.01.97,2,Ústí nad Labem,16.09.2017,Women,Half-marathon
348,67:23,Roza Dereje,ETH,09.05.97,4,København,17.09.2017,Women,Half-marathon
348,67:23,Caroline Korir,KEN,11.08.94,4,Roma-Ostia Lido,05.03.2023,Women,Half-marathon
353,67:24,Tegla Loroupe,KEN,09.05.73,1,Lisboa,26.03.2000,Women,Half-marathon
353,67:24,Goitetom Haftu,ETH,08.10.87,2=,Amsterdam,21.10.2012,Women,Half-marathon
353,67:24,Meseret Hailu Debele,ETH,12.09.90,2=,Amsterdam,21.10.2012,Women,Half-marathon
353,67:24,Genet Getaneh,ETH,06.01.86,2=,Amsterdam,21.10.2012,Women,Half-marathon
353,67:24,Diane Chepkemoi,KEN,87,2=,Amsterdam,21.10.2012,Women,Half-marathon
353,67:24,Peres Jepchirchir,KEN,27.09.93,1,Ústí Nad Labem,17.09.2016,Women,Half-marathon
353,67:24,Viola Cjeptoo,KEN,01.03.89,5,København,17.09.2023,Women,Half-marathon
360,67:25,Meseret Defar,ETH,19.11.83,1,New Orleans,24.02.2013,Women,Half-marathon
360,67:25,Molly Huddle,USA,31.08.84,7,Houston,14.01.2018,Women,Half-marathon
360,67:25,Hawi Feysa,ETH,01.02.99,7,Valencia,24.10.2021,Women,Half-marathon
360,67:25,Peres Jepchirchir,KEN,27.09.93,1,Riga,01.10.2023,Women,Half-marathon
365,67:26,Kayoko Fukushi,JPN,25.03.82,1,Marugame,05.02.2006,Women,Half-marathon
365,67:26,Lydia Cheromei,KEN,11.05.77,2,Praha,31.03.2012,Women,Half-marathon
365,67:26,Netsanet Gudeta,ETH,12.02.91,3,New Dehli,19.11.2017,Women,Half-marathon
365,67:26,Emily Sisson,USA,12.10.91,5c1,Valencia,06.12.2020,Women,Half-marathon
365,67:26,Margaret Kipkemboi,KEN,09.02.93,2,Riga,01.10.2023,Women,Half-marathon
365,67:26,Alemu Megertu,ETH,12.10.97,3,Chicago,08.10.2023,Women,Half-marathon
365,67:26,Joyciline Jepkosgei,KEN,08.12.93,5,Chicago,08.10.2023,Women,Half-marathon
372,67:27,Beleynesh Oljira,ETH,26.06.90,4,New Delhi,27.11.2011,Women,Half-marathon
372,67:27,Fikrte Wereta,ETH,01.01.00,9,Berlin,24.09.2023,Women,Half-marathon
372,67:27,Magdalena Shauri,TAN,25.02.96,10,Berlin,24.09.2023,Women,Half-marathon
372,67:27,Worknesh Degefa,ETH,28.10.90,1=,Valencia,03.12.2023,Women,Half-marathon
372,67:27,Almaz Ayana,ETH,21.11.91,1=,Valencia,03.12.2023,Women,Half-marathon
372,67:27,Hiwot Gebrekidan,ETH,11.05.95,1=,Valencia,03.12.2023,Women,Half-marathon
378,67:28,Werknesh Kidane,ETH,21.11.81,2,Philadelphia,18.09.2011,Women,Half-marathon
378,67:28,Gladys Cherop,KEN,27.10.00,1,Milano,19.03.2023,Women,Half-marathon
381,67:29,Elana Meyer,RSA,10.10.66,1,Kyoto,08.03.1998,Women,Half-marathon
381,67:29,Gladys Cherono,KEN,12.05.83,1,København,29.03.2014,Women,Half-marathon
381,67:29,Monicah Wanjuhi,KEN,07.11.93,4,Houston,20.01.2019,Women,Half-marathon
381,67:29,Purity Komen,KEN,01.05.98,8,Valencia,23.10.2022,Women,Half-marathon
385,67:30,Netsanet Gudeta,ETH,12.02.91,1,Olomouc,23.06.2018,Women,Half-marathon
385,67:30,Emily Sisson,USA,12.10.91,5,Houston,20.01.2019,Women,Half-marathon
385,67:30,Yeshi Chekole,ETH,12.07.97,1,Málaga,24.04.2022,Women,Half-marathon
385,67:30,Anchinalu Dessie,ETH,09.01.03,3,Milano,19.03.2023,Women,Half-marathon
389,67:31,Netsanet Gudeta,ETH,12.02.91,1,Valencia,18.10.2015,Women,Half-marathon
389,67:31,Magdalene Masai,KEN,04.04.93,3,Roma-Ostia Lido,13.03.2016,Women,Half-marathon
389,67:31,Peres Jepchirchir,KEN,27.09.93,1,Cardiff,26.03.2016,Women,Half-marathon
389,67:31,Lucy Cheruiyot,KEN,04.01.97,3,Valencia,22.10.2017,Women,Half-marathon
389,67:31,Alia Mohamed Saeed,UAE,18.05.91,8,Istanbul,04.04.2021,Women,Half-marathon
389,67:31,Brillian Kipkoech,KEN,09.03.95,2,Madrid,17.10.2021,Women,Half-marathon
389,67:31,Brenda Jepleting,KEN,97,3,Santa Pola,23.01.2022,Women,Half-marathon
389,67:31,Eveline Chirchir,KEN,10.05.98,3,Istanbul,30.04.2023,Women,Half-marathon
397,67:32,Tegla Loroupe,KEN,09.05.73,1,Den Haag,28.03.1998,Women,Half-marathon
397,67:32,Berhane Adere,ETH,21.07.73,2,Newcastle-South Shields,21.09.2003,Women,Half-marathon
397,67:32,Mary Keitany,KEN,18.01.82,1,Newcastle-South Shields,13.09.2015,Women,Half-marathon
397,67:32,Worknesh Degefa,ETH,28.10.90,7,Ra's Al Khaymah,12.02.2016,Women,Half-marathon
397,67:32,Dominique Scott,RSA,24.06.92,3,Houston,16.01.2022,Women,Half-marathon
402,67:33,Elana Meyer,RSA,10.10.66,1,Tokyo,10.01.2000,Women,Half-marathon
402,67:33,Derartu Tulu,ETH,21.03.72,1,Newcastle-South Shields,18.09.2005,Women,Half-marathon
402,67:33,Lydia Cheromei,KEN,11.05.77,1,Praha,02.04.2011,Women,Half-marathon
402,67:33,Atsede Baysa,ETH,16.04.87,1,Barcelona,17.02.2013,Women,Half-marathon
402,67:33,Melat Kejeta,GER,27.09.92,9,Istanbul,04.04.2021,Women,Half-marathon
407,67:34,Deena Kastor,USA,14.02.73,2,Berlin,02.04.2006,Women,Half-marathon
407,67:34,Cynthia Limo,KEN,18.12.89,2,Cardiff,26.03.2016,Women,Half-marathon
407,67:34,Ruth Chepngetich,KEN,08.08.94,1,Chicago,10.10.2021,Women,Half-marathon
407,67:34,Eunice Chumba,BRN,23.05.93,5,København,18.09.2022,Women,Half-marathon
407,67:34,Karoline Bjerkeli Grøvdal,NOR,14.06.90,6,København,17.09.2023,Women,Half-marathon
407,67:34,Catherine Relin,KEN,10.05.02,3,Riga,01.10.2023,Women,Half-marathon
413,67:35,Paula Radcliffe,GBR,17.12.73,1,Vilamoura,04.10.2003,Women,Half-marathon
413,67:35,Tirunesh Dibaba,ETH,01.10.85,1,Newcastle-South Shields,16.09.2012,Women,Half-marathon
413,67:35,Brigid Kosgei,KEN,20.02.94,1,Verbania,05.03.2017,Women,Half-marathon
413,67:35,Senbere Teferi,ETH,03.05.95,1,New York City,20.03.2022,Women,Half-marathon
413,67:35,Vivian Melly,KEN,01.01.02,5,Paris,05.03.2023,Women,Half-marathon
418,67:36,Elana Meyer,RSA,10.10.66,1,Kyoto,09.03.1997,Women,Half-marathon
418,67:36,Susan Chepkemei,KEN,25.06.75,2,Bristol,07.10.2001,Women,Half-marathon
418,67:36,Kimberley Smith,NZL,19.11.81,1,New Orleans,13.02.2011,Women,Half-marathon
418,67:36,Hiwot Gebrekidan,ETH,11.05.95,7,København,16.09.2018,Women,Half-marathon
418,67:36,Peres Jepchirchir,KEN,27.09.93,6,Ra's Al Khaymah,08.02.2019,Women,Half-marathon
418,67:36,Magdalene Masai,KEN,04.04.93,2,Newcastle-South Shields,08.09.2019,Women,Half-marathon
418,67:36,Caroline Nyaga,KEN,10.07.93,1,Málaga,29.10.2023,Women,Half-marathon
425,67:37,Lornah Kiplagat,KEN,20.03.74,1,Amsterdam,17.09.2000,Women,Half-marathon
425,67:37,Gladys Cherono,KEN,12.05.83,6,Houston,20.01.2019,Women,Half-marathon
425,67:37,Sheila Chepkirui,KEN,27.12.90,5,Praha,05.09.2020,Women,Half-marathon
425,67:37,Nigsti Haftu,ETH,08.07.99,1,Paris,06.03.2022,Women,Half-marathon
425,67:37,Joyce Chepkemoi,KEN,03.05.95,2,Paris,06.03.2022,Women,Half-marathon
425,67:37,Irene Cheptai,KEN,04.02.92,2,New York City,20.03.2022,Women,Half-marathon
425,67:37,Beatrice Mutai,KEN,19.04.87,3,Larne,30.08.2022,Women,Half-marathon
432,67:38,Philes Ongori,KEN,19.07.86,2,Birmingham,11.10.2009,Women,Half-marathon
432,67:38,Paskalia Kipkoech,KEN,22.12.88,7,Ra's Al Khaymah,08.02.2019,Women,Half-marathon
432,67:38,Beatrice Cheserek,KEN,01.11.98,4,Santa Pola,23.01.2022,Women,Half-marathon
432,67:38,Betlehem Mulate,ETH,21.03.01,6,Ra's Al Khaymah,18.02.2023,Women,Half-marathon
437,67:39,Aberu Kebede,ETH,12.09.89,3,Birmingham,11.10.2009,Women,Half-marathon
437,67:39,Helah Kiprop,KEN,07.04.85,6,Ra's Al Khaymah,15.02.2013,Women,Half-marathon
437,67:39,Flomena Cheyech,KEN,05.07.82,1,Roma-Ostia Lido,03.03.2013,Women,Half-marathon
437,67:39,Irene Cheptai,KEN,04.02.92,4,New Dehli,20.10.2019,Women,Half-marathon
441,67:40,Florence Kiplagat,KEN,27.02.87,1,Lille,04.09.2010,Women,Half-marathon
441,67:40,Edith Chelimo,KEN,16.07.86,5,New Dehli,20.10.2019,Women,Half-marathon
443,67:41,Esther Wanjiru,KEN,27.03.77,2,Tokyo,10.01.2000,Women,Half-marathon
443,67:41,Teyiba Erkasso,ETH,30.10.82,4,Ra's Al Khaymah,19.02.2010,Women,Half-marathon
443,67:41,Edna Kiplagat,KEN,15.11.79,2,Newcastle-South Shields,16.09.2012,Women,Half-marathon
443,67:41,Molly Huddle,USA,31.08.84,1,New York City,20.03.2016,Women,Half-marathon
443,67:41,Joyce Chepkirui,KEN,20.08.88,2,New York City,20.03.2016,Women,Half-marathon
443,67:41,Sintayehu Tilahun,ETH,12.10.99,6,København,18.09.2022,Women,Half-marathon
443,67:41,Etagegne Woldu,ETH,10.05.96,11,Berlin,24.09.2023,Women,Half-marathon
450,67:42,Beyenne Tsegaye Tirfi,ETH,25.11.84,3,Roma-Ostia Lido,26.02.2012,Women,Half-marathon
450,67:42,Worknesh Degefa,ETH,28.10.90,1,New Delhi,20.11.2016,Women,Half-marathon
450,67:42,Ruth Chepngetich,KEN,08.08.94,1,Milano,19.03.2017,Women,Half-marathon
450,67:42,Meskerem Assefa,ETH,20.09.85,5,København,17.09.2017,Women,Half-marathon
450,67:42,Valary Aiyabei,KEN,08.06.91,1,Frankfurt,27.10.2019,Women,Half-marathon
450,67:42,Helen Obiri,KEN,13.12.89,1,Newcastle-South Shields,12.09.2021,Women,Half-marathon
450,67:42,Fiona O'Keeffe,USA,24.05.98,4,Houston,16.01.2022,Women,Half-marathon
457,67:43,Tegla Loroupe,KEN,09.05.73,1,Tokyo,19.01.1997,Women,Half-marathon
457,67:43,Mizuki Noguchi,JPN,03.07.78,2,Marugame,05.02.2006,Women,Half-marathon
457,67:43,Angela Tanui,KEN,27.07.92,2,Roma-Ostia Lido,12.03.2017,Women,Half-marathon
457,67:43,Vivian Cheruiyot,KEN,11.09.83,1,Newcastle-South Shields,09.09.2018,Women,Half-marathon
457,67:43,Bosena Mulate,ETH,21.11.01,4,Istanbul,30.04.2023,Women,Half-marathon
462,67:44,Agnes Kiprop,KEN,14.12.79,1,Frankfurt,31.10.2010,Women,Half-marathon
462,67:44,Mare Dibaba,ETH,20.10.89,2,Philadelphia,16.09.2012,Women,Half-marathon
462,67:44,Mary Wacera Ngugi,KEN,17.12.88,2,København,29.03.2014,Women,Half-marathon
462,67:44,Joyciline Jepkosgei,KEN,08.12.93,1,Gifu,23.04.2017,Women,Half-marathon
462,67:44,Vivian Cheruiyot,KEN,11.09.83,2,Newcastle-South Shields,10.09.2017,Women,Half-marathon
462,67:44,Linet Masai,KEN,05.12.89,3,Newcastle-South Shields,08.09.2019,Women,Half-marathon
462,67:44,Dorcas Kimeli,KEN,05.07.97,3,Lisboa,20.10.2019,Women,Half-marathon
462,67:44,Betty Kibet,KEN,03.04.00,7,Manama,12.12.2021,Women,Half-marathon
462,67:44,Nienke Brinkman,NED,28.10.93,1,Den Haag,12.03.2023,Women,Half-marathon
462,67:44,Birtukan Wolde,ETH,10.05.04,1,Herzogenaurach,29.04.2023,Women,Half-marathon
462,67:44,Tesfaye Nigsti,ETH,08.07.99,2,Herzogenaurach,29.04.2023,Women,Half-marathon
473,67:45,Meseret Defar,ETH,19.11.83,1,Philadelphia,19.09.2010,Women,Half-marathon
474,67:46,Lineth Chepkurui,KEN,23.02.88,2,Philadelphia,19.09.2010,Women,Half-marathon
474,67:46,Valeria Straneo,ITA,05.04.76,4,Roma-Ostia Lido,26.02.2012,Women,Half-marathon
474,67:46,Agnes Kiprop,KEN,14.12.79,2,Roma-Ostia Lido,03.03.2013,Women,Half-marathon
474,67:46,Nelly Jepchumba,KEN,02.09.95,1,Madrid,14.11.2021,Women,Half-marathon
474,67:46,Nelly Jepchumba,KEN,02.09.95,1,Madrid,14.11.2021,Women,Half-marathon
474,67:46,Yasemin Can,TUR,11.12.96,9,Valencia,23.10.2022,Women,Half-marathon
480,67:47,Mizuki Noguchi,JPN,03.07.78,1,Miyazaki,06.01.2004,Women,Half-marathon
480,67:47,Helen Tola,ETH,21.11.94,9,Ra's Al Khaymah,08.02.2018,Women,Half-marathon
480,67:47,Asnakech Awoke,ETH,01.11.95,3,Madrid,17.10.2021,Women,Half-marathon
480,67:47,Dera Dida,ETH,26.10.96,3,Herzogenaurach,29.04.2023,Women,Half-marathon
484,67:48,Kerryn McCann,AUS,02.05.67,3,Tokyo,10.01.2000,Women,Half-marathon
484,67:48,Aselefech Mergia,ETH,23.01.85,2,Ra's Al Khaymah,20.02.2009,Women,Half-marathon
484,67:48,Peninah Arusei,KEN,23.02.79,2,Lille,04.09.2010,Women,Half-marathon
484,67:48,Tiki Gelana,ETH,22.10.87,3,Newcastle-South Shields,16.09.2012,Women,Half-marathon
484,67:48,Helah Kiprop,KEN,07.04.85,6,Ra's Al Khaymah,10.02.2017,Women,Half-marathon
484,67:48,Bekelech Gudeta,ETH,11.10.97,6,Valencia,28.10.2018,Women,Half-marathon
484,67:48,Delvin Meringor,KEN,01.08.92,7,Houston,20.01.2019,Women,Half-marathon
484,67:48,Eilish McColgan,GBR,25.11.90,2,Newcastle-South Shields,12.09.2021,Women,Half-marathon
492,67:49,Worknesh Degefa,ETH,28.10.90,3,Roma-Ostia Lido,03.03.2013,Women,Half-marathon
492,67:49,Gladys Chesire,KEN,20.02.93,1,Lille,02.09.2017,Women,Half-marathon
492,67:49,Nancy Kiprop,KEN,07.07.79,1,Venlo,25.03.2018,Women,Half-marathon
492,67:49,Ababel Yeshaneh,ETH,22.07.91,5,New Dehli,21.10.2018,Women,Half-marathon
492,67:49,Betsy Saina,KEN,30.06.88,1,Marugame,03.02.2019,Women,Half-marathon
492,67:49,Bosena Mulate,ETH,21.11.01,8,Manama,12.12.2021,Women,Half-marathon
492,67:49,Helaria Johannes,NAM,13.08.80,2,Gqeberha,04.06.2022,Women,Half-marathon
492,67:49,Beatrice Cheserek,KEN,01.11.98,1,Santa Pola,22.01.2023,Women,Half-marathon
492,67:49,Alemitu Tariku,ETH,28.09.00,2,Madrid,26.03.2023,Women,Half-marathon
501,67:50,Catherina McKiernan,IRL,30.11.69,1,Lisboa,15.03.1998,Women,Half-marathon
501,67:50,Philes Ongori,KEN,19.07.86,3,Ra's Al Khaymah,20.02.2009,Women,Half-marathon
501,67:50,Valary Aiyabei,KEN,08.06.91,4,Praha,01.04.2017,Women,Half-marathon
501,67:50,Antonina Kwambai,KEN,01.04.92,3,Roma-Ostia Lido,10.03.2019,Women,Half-marathon
501,67:50,Pauline Esikon,KEN,24.12.90,9,Ra's Al Khaymah,19.02.2022,Women,Half-marathon
501,67:50,Alem Nigussie,ETH,01.01.02,7,Lisboa,12.03.2023,Women,Half-marathon
501,67:50,Tsigie Gebreselama,ETH,30.09.00,4,Riga,01.10.2023,Women,Half-marathon
508,67:51,Susan Chepkemei,KEN,25.06.75,3,Newcastle-South Shields,21.09.2003,Women,Half-marathon
508,67:51,Worknesh Degefa,ETH,28.10.90,2,Valencia,18.10.2015,Women,Half-marathon
508,67:51,Gladys Chesire,KEN,20.02.93,5,Praha,01.04.2017,Women,Half-marathon
508,67:51,Meseret Belete,ETH,16.09.99,8,København,16.09.2018,Women,Half-marathon
508,67:51,Caroline Kipkurui,KAZ,26.05.94,4,Zallaq,15.03.2019,Women,Half-marathon
508,67:51,Lydia Njeri,KEN,11.11.85,3,Praha,06.04.2019,Women,Half-marathon
508,67:51,Janet Gichumbi,KEN,20.05.93,7,København,18.09.2022,Women,Half-marathon
515,67:52,Tegla Loroupe,KEN,09.05.73,1,Lisboa,21.03.1999,Women,Half-marathon
515,67:52,Salina Kosgei,KEN,16.11.76,1,Lisboa,26.03.2006,Women,Half-marathon
515,67:52,Berhane Adere,ETH,21.07.73,1,New Orleans,28.02.2010,Women,Half-marathon
515,67:52,Sally Chepyego,KEN,03.10.85,3,København,29.03.2014,Women,Half-marathon
515,67:52,Ababel Yeshaneh,ETH,22.07.91,2,New Delhi,20.11.2016,Women,Half-marathon
515,67:52,Sarah Chepchirchir,KEN,27.07.84,1,Xiamen,10.12.2016,Women,Half-marathon
515,67:52,Brigid Kosgei,KEN,20.02.94,2,Newcastle-South Shields,09.09.2018,Women,Half-marathon
515,67:52,Dawit Seyaum,ETH,27.07.96,9,Manama,12.12.2021,Women,Half-marathon
515,67:52,Jessica Warner-Judd,GBR,07.01.95,5,Houston,16.01.2022,Women,Half-marathon
515,67:52,Emily Chebet,KEN,18.02.86,1,Lille,19.03.2023,Women,Half-marathon
515,67:52,Gladys Chepkurui,KEN,17.08.94,7,København,17.09.2023,Women,Half-marathon
526,67:53,Edith Masai,KEN,04.04.67,1,Nice,22.04.2001,Women,Half-marathon
526,67:53,Deena Kastor,USA,14.02.73,1,Philadelphia,18.09.2005,Women,Half-marathon
526,67:53,Paula Radcliffe,GBR,17.12.73,2,Newcastle-South Shields,30.09.2007,Women,Half-marathon
526,67:53,Helah Kiprop,KEN,07.04.85,3,London,23.04.2017,Women,Half-marathon
526,67:53,Purity Komen,KEN,01.05.98,10,Manama,12.12.2021,Women,Half-marathon
526,67:53,Ruth Chepngetich,KEN,08.08.94,3,Jeddah,10.12.2022,Women,Half-marathon
526,67:53,Shamila Kipsorir,KEN,09.10.86,1,Gent,12.03.2023,Women,Half-marathon
533,67:54,Catherine N'dereba,KEN,21.07.72,1,Den Haag,24.03.2001,Women,Half-marathon
533,67:54,Mary Keitany,KEN,18.01.82,1,Lisboa,25.09.2011,Women,Half-marathon
533,67:54,Mary Wacera Ngugi,KEN,17.12.88,3,Cardiff,26.03.2016,Women,Half-marathon
533,67:54,Vivian Cheruiyot,KEN,11.09.83,1,Newcastle-South Shields,11.09.2016,Women,Half-marathon
533,67:54,Tirunesh Dibaba,ETH,01.10.85,4,London,23.04.2017,Women,Half-marathon
533,67:54,Vivian Cheruiyot,KEN,11.09.83,5,London,23.04.2017,Women,Half-marathon
533,67:54,Aselefech Mergia,ETH,23.01.85,6,London,23.04.2017,Women,Half-marathon
533,67:54,Sutume Asefa,ETH,11.12.94,1,Milano,25.03.2018,Women,Half-marathon
533,67:54,Gloria Kite,KEN,29.12.98,3,Roma-Ostia Lido,17.10.2021,Women,Half-marathon
533,67:54,Brillian Kipkoech,KEN,09.03.95,11,Manama,12.12.2021,Women,Half-marathon
533,67:54,Emily Durgin,USA,15.05.94,6,Houston,16.01.2022,Women,Half-marathon
533,67:54,Anchialem Haymanot,ETH,09.05.01,1,Poznan,16.04.2023,Women,Half-marathon
545,67:55,Benita Willis,AUS,06.05.79,1,Newcastle-South Shields,26.09.2004,Women,Half-marathon
545,67:55,Kimberley Smith,NZL,19.11.81,2,New Orleans,28.02.2010,Women,Half-marathon
545,67:55,Pauline Njeri,KEN,28.07.85,1,Paris,04.03.2012,Women,Half-marathon
545,67:55,Mare Dibaba,ETH,20.10.89,3,Houston,17.01.2016,Women,Half-marathon
545,67:55,Priscah Jeptoo,KEN,26.06.84,2,Newcastle-South Shields,11.09.2016,Women,Half-marathon
545,67:55,Jordan Hasay,USA,12.09.91,6,Praha,01.04.2017,Women,Half-marathon
545,67:55,Diana Kipyokei,KEN,05.05.94,3,Istanbul,08.04.2018,Women,Half-marathon
545,67:55,Lonah Chemtai Salpeter,ISR,12.12.88,2,Lisboa,14.10.2018,Women,Half-marathon
545,67:55,Ayuko Suzuki,JPN,08.10.91,2,Marugame,03.02.2019,Women,Half-marathon
545,67:55,Dorcas Kimeli,KEN,05.07.97,11,Gdynia,17.10.2020,Women,Half-marathon
545,67:55,Keira D'Amato,USA,21.10.84,1,Hardeeville,05.12.2021,Women,Half-marathon
545,67:55,Tadu Teshome,ETH,09.06.01,3,Gqeberha,04.06.2022,Women,Half-marathon
545,67:55,Vicoty Chepngeno,KEN,12.11.93,10,Valencia,23.10.2022,Women,Half-marathon
545,67:55,Senbere Teferi,ETH,03.05.95,2,New York City,19.03.2023,Women,Half-marathon
559,67:56,Susie Power,AUS,26.03.75,2,Newcastle-South Shields,06.10.2002,Women,Half-marathon
559,67:56,Mary Keitany,KEN,18.01.82,1,New York City,06.11.2011,Women,Half-marathon
559,67:56,Edith Chelimo,KEN,16.07.86,8,Houston,20.01.2019,Women,Half-marathon
559,67:56,Dolphine Omare,KEN,26.07.01,1,Yamaguchi,12.02.2022,Women,Half-marathon
563,67:57,Elana Meyer,RSA,10.10.66,1,Kyoto,14.03.1999,Women,Half-marathon
563,67:57,Philes Ongori,KEN,19.07.86,1,Marugame,03.02.2008,Women,Half-marathon
563,67:57,Abebu Gelan,ETH,18.01.90,4,Ra's Al Khaymah,20.02.2009,Women,Half-marathon
563,67:57,Edna Kiplagat,KEN,15.11.79,1,Glasgow,05.10.2014,Women,Half-marathon
563,67:57,Muliye Dekebo,ETH,13.03.98,4,Roma-Ostia Lido,10.03.2019,Women,Half-marathon
563,67:57,Birho Gidey,ETH,30.07.00,2,Napoli,23.02.2020,Women,Half-marathon
563,67:57,Yasemin Can,TUR,11.12.96,4,Istanbul,27.03.2022,Women,Half-marathon
570,67:58,Uta Pippig,GER,07.09.65,1,Kyoto,19.03.1995,Women,Half-marathon
570,67:58,Ayalew Wude,ETH,04.07.87,2,New Delhi,01.11.2009,Women,Half-marathon
570,67:58,Dire Tune,ETH,19.06.85,5,Ra's Al Khaymah,19.02.2010,Women,Half-marathon
570,67:58,Marta Lema,ETH,30.12.90,4,Roma-Ostia Lido,13.03.2016,Women,Half-marathon
570,67:58,Veronica Nyaruai Wanjiru,KEN,29.10.89,1,Houston,15.01.2017,Women,Half-marathon
570,67:58,Fancy Chemutai,KEN,20.03.95,1,Göteborg,20.05.2017,Women,Half-marathon
570,67:58,Yeshi Chekole,ETH,12.07.97,7,Valencia,28.10.2018,Women,Half-marathon
570,67:58,Mary Keitany,KEN,18.01.82,4,Newcastle-South Shields,08.09.2019,Women,Half-marathon
570,67:58,Alemitu Tariku,ETH,28.09.00,2,Madrid,14.11.2021,Women,Half-marathon
570,67:58,Alemitu Tariku,ETH,28.09.00,2,Madrid,14.11.2021,Women,Half-marathon
581,67:59,Elana Meyer,RSA,10.10.66,1,East London,18.05.1991,Women,Half-marathon
581,67:59,Uta Pippig,GER,07.09.65,1,Kyoto,20.03.1994,Women,Half-marathon
581,67:59,Esther Wanjiru,KEN,27.03.77,1,Sendai,14.03.1999,Women,Half-marathon
581,67:59,Restituta Joseph,TAN,30.07.71,1,Kastrup-Malmö,12.06.2000,Women,Half-marathon
581,67:59,Aberu Kebede,ETH,12.09.89,3,New Delhi,01.11.2009,Women,Half-marathon
581,67:59,Hilda Kibet,NED,27.03.81,4,Roma-Ostia Lido,03.03.2013,Women,Half-marathon
581,67:59,Irene Kimais,KEN,10.10.98,1,Buenos Aires,21.08.2022,Women,Half-marathon
581,67:59,Atalel Anmut,ETH,99,2,Buenos Aires,21.08.2022,Women,Half-marathon
581,67:59,Vivian Kiplagat,KEN,09.11.91,3,Buenos Aires,21.08.2022,Women,Half-marathon
581,67:59,Addisie Andualem,ETH,01.01.00,2,Lille,19.03.2023,Women,Half-marathon
581,67:59,Haven Hailu,ETH,10.09.98,4,Herzogenaurach,29.04.2023,Women,Half-marathon
581,67:59,Sarah Chelangat,UGA,05.06.01,8,København,17.09.2023,Women,Half-marathon
581,67:59,Violah Jepchumba,KEN,23.10.90,1,Luzern,29.10.2023,Women,Half-marathon
581,67:59,Violah Jepchumba,BRN,23.10.90,1,Luzern,29.10.2023,Women,Half-marathon
595,68:00,Susan Chepkemei,KEN,25.06.75,2,Lisboa,26.03.2006,Women,Half-marathon
595,68:00,Kayoko Fukushi,JPN,25.03.82,1,Marugame,04.02.2007,Women,Half-marathon
595,68:00,Florence Kiplagat,KEN,27.02.87,1,New Delhi,15.12.2013,Women,Half-marathon
595,68:00,Hiwot Gebrekidan,ETH,11.05.95,1,København,18.09.2016,Women,Half-marathon
595,68:00,Hiwot Gebrekidan,ETH,11.05.95,4,Lisboa,21.11.2021,Women,Half-marathon
595,68:00,Betty Kibet,KEN,03.04.00,3,Lille,20.03.2022,Women,Half-marathon
601,68:01,Emily Chebet,KEN,18.02.86,1,Valencia,19.10.2014,Women,Half-marathon
601,68:01,Netsanet Gudeta,ETH,12.02.91,4,Cardiff,26.03.2016,Women,Half-marathon
